x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2009-03-12,2.105104,1.575,1.625,1.6625,1.6675,1.675,1.7,1.725,1.75,None,None
,2009-03-13,2.105104,1.575,1.625,1.6625,1.6675,1.675,1.7,1.725,1.75,None,None
,2009-03-16,2.105104,1.575,1.625,1.6625,1.6675,1.675,1.7,1.725,1.75,None,None
,2009-03-17,2.105104,1.575,1.625,1.6625,1.6675,1.675,1.7,1.725,1.75,None,None
,2009-03-18,2.104639,1.575,1.625,1.6625,1.6675,1.675,1.7,1.725,1.75,None,None
,2009-03-19,2.171115,1.575,1.625,1.6625,1.6675,1.675,1.7,1.725,1.75,None,None
,2009-03-20,2.193448,1.6,1.65,1.6875,1.6925,1.7,1.725,1.75,1.775,None,None
,2009-03-23,2.193448,1.6,1.65,1.6875,1.6925,1.7,1.725,1.75,1.775,None,None
,2009-03-24,2.220436,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-03-25,2.220436,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-03-26,2.220436,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-03-27,2.220436,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-03-30,2.240616,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-03-31,2.240616,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-01,2.240616,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-02,2.240616,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-03,2.240616,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-06,2.255505,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-07,2.256262,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-08,2.213536,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-09,2.213536,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-10,2.215127,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-13,2.215127,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-14,2.215127,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-15,2.215127,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-16,2.214409,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-17,2.214409,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-20,2.214409,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-21,2.25529,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-22,2.25529,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-23,2.25529,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-24,2.25529,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-27,2.25529,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-28,2.25529,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-29,2.25566,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-04-30,2.235322,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-05-01,2.235322,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-05-04,2.235322,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-05-05,2.235322,1.675,1.75,1.8,1.825,1.8625,1.8875,1.9125,1.9375,None,None
,2009-05-06,2.275073,1.8125,1.8625,1.9125,1.9625,2.0125,2.0625,2.1125,2.1625,None,None
,2009-05-07,2.275073,1.8125,1.8625,1.9125,1.9625,2.0125,2.0625,2.1125,2.1625,None,None
,2009-05-08,2.314807,1.8125,1.8625,1.9125,1.9625,2.0125,2.0625,2.1125,2.1625,None,None
,2009-05-11,2.335924,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-12,2.335924,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-13,2.335924,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-14,2.337779,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-15,2.337779,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-18,2.337779,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-19,2.337779,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-20,2.300991,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-21,2.300991,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-22,2.245109,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-25,2.245109,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,None,None
,2009-05-26,2.245109,2.0425,2.0925,2.1425,2.1925,2.2425,2.2925,2.3425,2.3925,None,None
,2009-05-27,2.246893,2.0425,2.0925,2.1425,2.1925,2.2425,2.2925,2.3425,2.3925,None,None
,2009-05-28,2.246893,2.0425,2.0925,2.1425,2.1925,2.2425,2.2925,2.3425,2.3925,None,None
,2009-05-29,2.247109,2.0425,2.0925,2.1425,2.1925,2.2425,2.2925,2.3425,2.3925,None,None
,2009-06-01,2.247109,2.0425,2.0925,2.1425,2.1925,2.2425,2.2925,2.3425,2.3925,None,None
,2009-06-02,2.247109,2.0425,2.0925,2.1425,2.1925,2.2425,2.2925,2.3425,2.3925,None,None
,2009-06-03,2.247078,2.055,2.105,2.155,2.205,2.255,2.305,2.355,2.405,None,None
,2009-06-04,2.206379,2.085,2.135,2.185,2.235,2.285,2.335,2.385,2.435,None,None
,2009-06-05,2.2064,2.095,2.145,2.195,2.245,2.295,2.345,2.395,2.445,None,None
,2009-06-08,2.2064,2.095,2.145,2.195,2.245,2.295,2.345,2.395,2.445,None,None
,2009-06-09,2.206379,2.095,2.145,2.195,2.245,2.295,2.345,2.395,2.445,None,None
,2009-06-10,2.206379,2.11,2.16,2.21,2.26,2.31,2.36,2.42,2.48,None,None
,2009-06-11,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-12,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-15,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-16,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-17,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-18,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-19,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-22,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-23,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-24,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-25,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-26,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-29,2.206379,2.13,2.18,2.23,2.28,2.33,2.38,2.44,2.5,None,None
,2009-06-30,2.206379,2.15,2.2,2.25,2.3,2.35,2.4,2.46,2.52,None,None
,2009-07-01,2.206379,2.15,2.2,2.25,2.3,2.35,2.4,2.46,2.52,None,None
,2009-07-02,2.206379,2.15,2.2,2.25,2.3,2.35,2.4,2.46,2.52,None,None
,2009-07-03,2.206379,2.15,2.2,2.25,2.3,2.35,2.4,2.46,2.52,None,None
,2009-07-06,2.206379,2.155,2.205,2.255,2.305,2.355,2.405,2.465,2.525,None,None
,2009-07-07,2.206379,2.155,2.205,2.255,2.305,2.355,2.405,2.465,2.525,None,None
,2009-07-08,2.206379,2.135,2.185,2.235,2.285,2.335,2.385,2.445,2.505,None,None
,2009-07-09,2.206379,2.125,2.17,2.22,2.27,2.32,2.37,2.43,2.49,None,None
,2009-07-10,2.206379,2.125,2.15,2.2,2.25,2.3,2.345,2.405,2.465,None,None
,2009-07-13,2.206379,2.125,2.15,2.2,2.25,2.3,2.345,2.405,2.465,None,None
,2009-07-14,2.206379,2.125,2.15,2.2,2.25,2.3,2.345,2.405,2.465,None,None
,2009-07-15,2.206379,2.125,2.15,2.2,2.25,2.3,2.345,2.405,2.465,None,None
,2009-07-16,2.206379,2.125,2.15,2.2,2.25,2.3,2.345,2.405,2.465,None,None
,2009-07-17,2.212,2.125,2.15,2.2,2.25,2.3,2.345,2.405,2.465,None,None
,2009-07-20,2.212,2.145,2.17,2.22,2.27,2.32,2.365,2.425,2.485,None,None
,2009-07-21,2.212,2.145,2.17,2.22,2.27,2.32,2.365,2.425,2.485,None,None
,2009-07-22,2.212,2.155,2.18,2.23,2.28,2.33,2.375,2.435,2.495,None,None
,2009-07-23,2.212,2.235,2.29,2.34,2.39,2.44,2.485,2.545,2.605,None,None
,2009-07-24,2.212,2.235,2.29,2.34,2.39,2.44,2.485,2.545,2.605,None,None
,2009-07-27,2.209318,2.235,2.29,2.34,2.39,2.44,2.485,2.545,2.605,None,None
,2009-07-28,2.209318,2.235,2.29,2.34,2.39,2.44,2.485,2.545,2.605,None,None
,2009-07-29,2.22165,2.215,2.27,2.32,2.37,2.42,2.47,2.53,2.59,None,None
,2009-07-30,2.220225,2.215,2.27,2.32,2.37,2.42,2.47,2.53,2.59,None,None
,2009-07-31,2.220225,2.215,2.27,2.32,2.37,2.42,2.47,2.53,2.59,None,None
,2009-08-03,2.211456,2.215,2.27,2.32,2.37,2.42,2.47,2.53,2.59,None,None
,2009-08-04,2.213299,2.21,2.265,2.315,2.365,2.415,2.465,2.525,2.585,None,None
,2009-08-05,2.246882,2.225,2.295,2.36,2.425,2.49,2.555,2.62,2.685,None,None
,2009-08-06,2.242504,2.225,2.295,2.36,2.425,2.49,2.555,2.62,2.685,None,None
,2009-08-07,2.242504,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-10,2.229732,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-11,2.257711,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-12,2.263435,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-13,2.219549,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-14,2.213684,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-17,2.234307,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-18,2.231332,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-19,2.226194,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-20,2.221573,2.23,2.305,2.375,2.45,2.53,2.61,2.69,2.77,None,None
,2009-08-21,2.233972,2.215,2.275,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-08-24,2.216735,2.215,2.275,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-08-25,2.216188,2.215,2.275,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-08-26,2.225897,2.215,2.275,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-08-27,2.224004,2.215,2.275,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-08-28,2.23101,2.215,2.275,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-08-31,2.215749,2.215,2.275,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-09-01,2.216419,2.225,2.28,2.35,2.425,2.5,2.58,2.66,2.76,None,None
,2009-09-02,2.23635,2.225,2.28,2.35,2.425,2.5,2.58,2.66,2.76,None,None
,2009-09-03,2.228353,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-04,2.228352,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-07,2.226052,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-08,2.226052,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-09,2.229391,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-10,2.218596,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-11,2.238526,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-14,2.218405,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-15,2.214569,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-16,2.217041,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-17,2.230265,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-18,2.231624,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-21,2.230246,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-22,2.227682,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-23,2.225627,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-24,2.236478,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-25,2.209803,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-28,2.228434,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-29,2.221838,2.225,2.265,2.325,2.385,2.445,2.515,2.595,2.675,None,None
,2009-09-30,2.221838,2.215,2.275,2.335,2.425,2.515,2.605,2.695,2.785,None,None
,2009-10-01,2.217055,2.215,2.275,2.335,2.425,2.515,2.605,2.695,2.785,None,None
,2009-10-02,2.220607,2.215,2.275,2.335,2.425,2.515,2.605,2.695,2.785,None,None
,2009-10-05,2.218686,2.215,2.275,2.335,2.425,2.515,2.605,2.695,2.785,None,None
,2009-10-06,2.217945,2.215,2.275,2.335,2.425,2.515,2.605,2.695,2.785,None,None
,2009-10-07,2.272033,2.215,2.275,2.335,2.425,2.515,2.605,2.695,2.785,None,None
,2009-10-08,2.2201,2.215,2.265,2.305,2.395,2.485,2.575,2.665,2.755,None,None
,2009-10-09,2.221478,2.215,2.265,2.305,2.395,2.485,2.575,2.665,2.755,None,None
,2009-10-12,2.221478,2.215,2.265,2.305,2.395,2.485,2.575,2.665,2.755,None,None
,2009-10-13,2.24055,2.215,2.265,2.305,2.395,2.485,2.575,2.665,2.755,None,None
,2009-10-14,2.236232,2.215,2.265,2.305,2.395,2.485,2.575,2.665,2.755,None,None
,2009-10-15,2.232091,2.215,2.265,2.305,2.395,2.485,2.575,2.665,2.755,None,None
,2009-10-16,2.232091,2.215,2.265,2.305,2.395,2.485,2.575,2.665,2.755,None,None
,2009-10-19,2.232091,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-20,2.233911,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-21,2.247803,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-22,2.239762,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-23,2.235781,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-26,2.236571,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-27,2.236571,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-28,2.249823,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-29,2.244607,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-10-30,2.235949,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-11-02,2.236979,2.225,2.275,2.32,2.405,2.49,2.575,2.66,2.745,None,None
,2009-11-03,2.237049,2.225,2.27,2.3,2.38,2.465,2.55,2.635,2.72,None,None
,2009-11-04,2.273729,2.225,2.27,2.3,2.38,2.465,2.55,2.635,2.72,None,None
,2009-11-05,2.262083,2.225,2.27,2.3,2.38,2.465,2.55,2.635,2.72,None,None
,2009-11-06,2.270806,2.225,2.27,2.3,2.38,2.465,2.55,2.635,2.72,None,None
,2009-11-09,2.283055,2.225,2.27,2.3,2.38,2.465,2.55,2.635,2.72,None,None
,2009-11-10,2.282711,2.225,2.27,2.3,2.38,2.465,2.55,2.635,2.72,None,None
,2009-11-11,2.282711,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-12,2.282711,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-13,2.282711,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-16,2.255364,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-17,2.248097,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-18,2.250027,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-19,2.233269,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-20,2.251022,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-23,2.238052,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-24,2.242455,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-25,2.250975,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-26,2.238334,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-27,2.264624,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-11-30,2.245013,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-12-01,2.245013,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-12-02,2.245013,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-12-03,2.245957,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-12-04,2.287703,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-12-07,2.289408,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-12-08,2.297797,2.245,2.29,2.345,2.42,2.5,2.58,2.66,2.74,None,None
,2009-12-09,2.309637,2.255,2.305,2.35,2.42,2.49,2.56,2.63,2.7,None,None
,2009-12-10,2.272832,2.255,2.305,2.35,2.42,2.49,2.56,2.63,2.7,None,None
,2009-12-11,2.286407,2.255,2.305,2.35,2.42,2.49,2.56,2.63,2.7,None,None
,2009-12-14,2.290477,2.255,2.305,2.35,2.42,2.49,2.56,2.63,2.7,None,None
,2009-12-15,2.282732,2.3,2.385,2.455,2.525,2.595,2.665,2.735,2.805,None,None
,2009-12-16,2.284039,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-17,2.284635,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-18,2.283489,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-21,2.28371,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-22,2.28549,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-23,2.30985,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-24,2.31014,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-25,2.31014,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-28,2.32501,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-29,2.34395,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-30,2.35452,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2009-12-31,2.35506,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None
,2010-01-01,2.33,2.435,2.52,2.605,2.69,2.775,2.86,2.945,None,None,None
,2010-01-04,2.375,2.465,2.55,2.635,2.72,2.805,2.89,2.975,None,None,None
,2010-01-05,2.375,2.465,2.55,2.635,2.72,2.805,2.89,2.975,None,None,None
,2010-01-06,2.375,2.465,2.55,2.635,2.72,2.805,2.89,2.975,None,None,None
,2010-01-07,2.375,2.465,2.55,2.635,2.72,2.805,2.89,2.975,None,None,None
,2010-01-08,2.375,2.465,2.55,2.635,2.72,2.805,2.89,2.975,None,None,None
,2010-01-11,2.375,2.465,2.55,2.635,2.72,2.805,2.89,2.975,None,None,None
,2010-01-12,2.39,2.5,2.585,2.67,2.755,2.84,2.925,3.01,None,None,None
,2010-01-13,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-14,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-15,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-18,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-19,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-20,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-21,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-22,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-25,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-26,2.385,2.5,2.585,2.67,2.755,2.84,2.925,3.015,None,None,None
,2010-01-27,2.35,2.46,2.545,2.63,2.715,2.8,2.885,2.975,None,None,None
,2010-01-28,2.34,2.45,2.535,2.62,2.705,2.79,2.875,2.965,None,None,None
,2010-01-29,2.34,2.45,2.535,2.62,2.705,2.79,2.875,2.965,None,None,None
,2010-02-01,2.34,2.45,2.535,2.62,2.705,2.79,2.875,2.965,None,None,None
,2010-02-02,2.345,2.465,2.56,2.655,2.75,2.845,2.94,3.035,None,None,None
,2010-02-03,2.345,2.46,2.555,2.65,2.745,2.84,2.935,3.03,None,None,None
,2010-02-04,2.345,2.45,2.545,2.64,2.735,2.83,2.925,3.02,3.115,None,None
,2010-02-05,2.33,2.44,2.535,2.63,2.725,2.82,2.915,3.01,3.105,None,None
,2010-02-08,2.325,2.425,2.515,2.61,2.7,2.795,2.885,2.98,3.07,None,None
,2010-02-09,2.325,2.425,2.515,2.61,2.7,2.795,2.885,2.98,3.07,None,None
,2010-02-10,2.325,2.425,2.515,2.61,2.7,2.795,2.885,2.98,3.07,None,None
,2010-02-11,2.325,2.425,2.515,2.61,2.7,2.795,2.885,2.98,3.07,None,None
,2010-02-12,2.325,2.425,2.515,2.61,2.7,2.795,2.885,2.98,3.07,None,None
,2010-02-15,2.325,2.425,2.515,2.61,2.7,2.795,2.885,2.98,3.07,None,None
,2010-02-16,2.325,2.44,2.53,2.62,2.715,2.805,2.9,2.99,3.085,None,None
,2010-02-17,2.345,2.45,2.545,2.64,2.73,2.82,2.915,3.005,3.1,None,None
,2010-02-18,2.345,2.46,2.55,2.645,2.735,2.83,2.92,3.015,3.105,None,None
,2010-02-19,2.345,2.46,2.55,2.645,2.735,2.83,2.92,3.015,3.105,None,None
